Participant: IP
Session Start: 8/7/2025 12:18:52 PM
Trial          ConditionID    TargetX        TargetY        TargetZ        PenaltyX       PenaltyY       PenaltyZ       StartX         StartY         StartZ         ScaleX         ScaleY         ScaleZ         CtrlStartX     CtrlStartY     CtrlStartZ     MoveStartX     MoveStartY     MoveStartZ     EndX           EndY           EndZ           StartTime      EndTime        Score          Result         TargetSeed     TargetFirstX   TargetFirstY   TargetFirstZ   TargetLastX    TargetLastY    TargetLastZ    PenaltySeed    PenaltyFirstX  PenaltyFirstY  PenaltyFirstZ  PenaltyLastX   PenaltyLastY   PenaltyLastZ
31             6              -0.200000003   1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00115428865  0.999113798    2.30198097     -0.0230374336  1.01885748     2.30400491     -0.197100192   1.18860734     2.38985205     148.274475     148.742142     8400           Hit            -1704654525    -0.220766038   1.198879       2.39365602     -0.231041789   1.19270849     2.4030838      -1             0              0              0              0              0              0
32             1              0              0.800000012    2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0001425147060.997898936    2.29699254     -0.00398761034 0.96662581     2.31710339     -0.00522482395 0.823803663    2.48803282     152.072388     152.639801     8700           Hit            -1704654524    0.0237701293   0.820497513    2.54693413     -0.00928809866 0.816455066    2.53499055     -1             0              0              0              0              0              0
33             2              0.200000003    0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.00183771551 1.00026536     2.29986882     0.0220699608   0.986403346    2.31173182     0.191665515    0.799760401    2.41789913     155.901184     156.531281     9000           Hit            -1704654523    0.16686976     0.802357435    2.41562605     0.175675899    0.811773896    2.38373971     -1             0              0              0              0              0              0
34             8              0.200000003    1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000877797604 0.997232318    2.30135226     0.0274338126   1.01819432     2.30830669     0.202264324    1.18582213     2.38779688     159.834641     160.427368     9300           Hit            -1704654522    0.203134775    1.2212342      2.37017989     0.164780721    1.16682184     2.40647864     -1             0              0              0              0              0              0
35             8              0.200000003    1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00100459158  1.0024184      2.30067468     0              0              0              0              0              0              163.747833     163.747833     9300           Invalid Start  -1704654520    0.2255992      1.1957494      2.40266323     0.226908877    1.17961466     2.38623071     -1             0              0              0              0              0              0
36             5              0.200000003    1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00148651004  0.998116732    2.29932714     0.0268000215   0.994375527    2.32081699     0.20079565     0.992969275    2.50239372     166.792755     167.23111      9600           Hit            -1704654520    0.182244673    1.02812648     2.52136755     0.200791866    0.977252901    2.54886079     -1             0              0              0              0              0              0
37             8              0.200000003    1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.0387965292   1.03074718     2.3107686      0              0              0              0              0              0              170.660248     170.660248     9600           Too Early      -1704654518    0.170078248    1.21079075     2.43126774     0.22826384     1.19609487     2.36249948     -1             0              0              0              0              0              0
38             2              0.200000003    0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00112883747  0.997707307    2.30236888     0              0              0              0              0              0              175.145874     175.145874     9600           Invalid Start  -1704654517    0.18921198     0.767612994    2.38182425     0.187056988    0.766942441    2.42963123     -1             0              0              0              0              0              0
39             2              0.200000003    0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00200615823  0.997284532    2.29953337     0.0287124515   0.977433562    2.30377603     0.206640676    0.793766081    2.41155148     178.446518     178.89859      9900           Hit            -1704654517    0.190212399    0.768812656    2.37600803     0.195642188    0.750554979    2.39866018     -1             0              0              0              0              0              0
40             6              -0.200000003   1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.0035585463   0.997920811    2.30095339     -0.0195347667  1.01814842     2.30398512     -0.205603093   1.18391597     2.38417888     182.121246     182.580276     10200          Hit            -1704654516    -0.187050387   1.20711255     2.40360165     -0.229737148   1.18603683     2.3823874      -1             0              0              0              0              0              0
41             5              0.200000003    1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.00170311332 0.999560237    2.29950881     0.0310942233   1.01378644     2.3118844      0.199740991    1.01539445     2.50286579     198.882477     199.486053     10500          Hit            -1704654515    0.199521348    0.998685241    2.47555614     0.177754313    0.999208987    2.55639315     -1             0              0              0              0              0              0
42             4              0              1              2.5999999      0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000924766064 0.998403907    2.30118275     -0.0089212656  1.00698423     2.33433962     -0.00709620118 1.0005455      2.55058098     202.822861     203.388077     10800          Hit            -1704654514    0.0130369784   0.996329188    2.62058401     0.0180918332   1.01152611     2.59906006     -1             0              0              0              0              0              0
43             5              0.200000003    1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00415620208  0.996111989    2.30205703     0              0              0              0              0              0              206.646591     206.646591     10800          Invalid Start  -1704654512    0.235236347    0.994152665    2.51355028     0.248324603    1.00479317     2.5331521      -1             0              0              0              0              0              0
